Transaction ID,Customer ID,Transaction Date,Product ID,Category,Sub-category,Brand,Size,Color,Pattern,Material,Price,Discount
4358,1066,2024-07-25,2474,Dress,Evening,BrandE,L,Blue,Checked,Silk,68.22,0
4359,1018,2024-02-07,2801,Skirt,Mini,BrandA,L,Green,Checked,Silk,46.08,5
4360,1023,2024-11-24,2979,Dress,Casual,BrandC,S,Blue,Printed,Silk,64.28,15
4361,1064,2024-10-19,2632,Pants,Chinos,BrandC,XL,Black,Striped,Wool,32.13,10
4362,1083,2024-12-06,2686,Shirt,Casual,BrandA,L,Yellow,Striped,Silk,59.51,0
4363,1011,2024-02-27,2497,Pants,Chinos,BrandC,XL,White,Striped,Polyester,55.01,5
4364,1061,2024-06-15,2612,Skirt,Mini,BrandB,XS,Red,Solid,Wool,25.83,10
4365,1073,2024-04-30,2979,Shirt,Casual,BrandD,S,Black,Checked,Polyester,55.31,20
4366,1088,2024-10-03,2662,Jacket,Winter,BrandB,XS,Red,Striped,Silk,51.77,20
4367,1004,2024-11-10,2335,Skirt,Maxi,BrandD,S,Red,Printed,Wool,32.43,20
4368,1097,2024-06-08,2228,Pants,Jeans,BrandE,L,Green,Solid,Cotton,60.01,0
4369,1088,2024-09-05,2059,Pants,Jeans,BrandB,L,Yellow,Striped,Denim,56.85,0
4370,1024,2024-01-15,2498,Jacket,Denim,BrandB,L,Yellow,Checked,Cotton,127.15,5
4371,1007,2024-02-17,2207,Dress,Party,BrandC,L,White,Striped,Cotton,73.47,20
4372,1066,2024-06-20,2275,Pants,Jeans,BrandB,XS,White,Striped,Denim,54.08,0
4373,1028,2024-10-04,2023,Dress,Party,BrandD,S,Pink,Checked,Cotton,49.43,0
4374,1070,2024-02-28,2116,Jacket,Leather,BrandE,L,Green,Striped,Silk,73.64,5
4375,1043,2024-05-23,2171,Skirt,Midi,BrandB,M,Yellow,Printed,Silk,37.82,10
4376,1060,2024-01-25,2296,Skirt,Mini,BrandB,XS,Yellow,Printed,Cotton,30.44,15
4377,1013,2024-03-15,2657,Skirt,Maxi,BrandA,XS,Green,Checked,Silk,47.96,5
4378,1042,2024-11-24,2654,Pants,Shorts,BrandA,L,White,Checked,Denim,55.75,20
4379,1085,2024-02-09,2041,Dress,Evening,BrandE,S,Green,Striped,Denim,40.51,5
4380,1064,2024-10-18,2950,Shirt,Formal,BrandD,L,Pink,Checked,Wool,42.73,5
4381,1025,2024-07-23,2243,Skirt,Maxi,BrandD,M,Red,Printed,Silk,25.16,10
4382,1022,2024-06-26,2916,Skirt,Midi,BrandA,L,White,Striped,Wool,20.61,0
4383,1077,2024-10-19,2355,Skirt,Mini,BrandA,L,Yellow,Checked,Polyester,35.19,5
4384,1077,2024-05-30,2470,Jacket,Winter,BrandB,XS,Yellow,Checked,Wool,109.33,20
4385,1089,2024-06-09,2103,Dress,Casual,BrandA,S,Green,Checked,Wool,76.87,10
4386,1075,2024-10-23,2702,Shirt,Casual,BrandD,XS,Yellow,Striped,Polyester,46.27,5
4387,1069,2024-05-24,2819,Dress,Evening,BrandA,S,Red,Striped,Wool,66.52,5
4388,1078,2024-01-21,2216,Dress,Evening,BrandC,XS,Green,Checked,Silk,94.35,15
4389,1058,2024-12-22,2019,Jacket,Winter,BrandB,S,Pink,Solid,Polyester,124.66,10
4390,1001,2024-03-22,2184,Skirt,Maxi,BrandB,L,Blue,Striped,Cotton,44.93,10
4391,1097,2024-09-02,2059,Dress,Evening,BrandA,XL,Yellow,Striped,Polyester,61.4,5
4392,1029,2024-01-15,2770,Shirt,Formal,BrandB,M,Black,Solid,Polyester,20.85,5
4393,1072,2024-03-07,2778,Jacket,Winter,BrandE,S,Red,Printed,Cotton,129.44,10
4394,1049,2024-10-19,2026,Dress,Evening,BrandB,XS,Green,Checked,Silk,67.1,10
4395,1072,2024-05-09,2032,Skirt,Maxi,BrandA,S,Yellow,Checked,Cotton,25.42,10
4396,1093,2024-09-13,2468,Shirt,Casual,BrandB,XS,Yellow,Checked,Wool,57.83,15
4397,1039,2024-09-17,2671,Jacket,Denim,BrandB,XS,White,Striped,Polyester,68.85,0
4398,1046,2024-07-25,2638,Shirt,Formal,BrandB,S,Pink,Solid,Cotton,50.8,0
4399,1014,2024-02-13,2819,Skirt,Midi,BrandB,XL,White,Checked,Denim,45.24,5
4400,1019,2024-06-19,2723,Jacket,Denim,BrandC,M,Blue,Checked,Wool,131.83,20
4401,1016,2024-07-09,2751,Dress,Casual,BrandD,S,Blue,Printed,Cotton,32.01,15
4402,1003,2024-09-13,2233,Skirt,Midi,BrandA,M,Yellow,Printed,Silk,44.53,15
4403,1010,2024-11-08,2107,Dress,Casual,BrandE,S,Pink,Solid,Wool,33.66,10
4404,1038,2024-07-14,2724,Skirt,Maxi,BrandC,XL,Black,Striped,Wool,25.26,20
4405,1031,2024-10-30,2972,Pants,Shorts,BrandD,XL,Blue,Striped,Polyester,50.62,5
4406,1023,2024-08-21,2242,Skirt,Mini,BrandE,L,Black,Checked,Silk,47.69,5
4407,1037,2024-12-02,2461,Dress,Party,BrandE,L,Yellow,Checked,Wool,67.52,20
4408,1045,2024-09-10,2100,Dress,Casual,BrandE,L,Red,Solid,Denim,74.72,15
4409,1020,2024-08-28,2454,Dress,Evening,BrandD,S,Green,Striped,Cotton,59.4,10
4410,1071,2024-03-10,2375,Pants,Shorts,BrandD,M,Black,Solid,Polyester,67.49,10
4411,1027,2024-10-23,2726,Jacket,Denim,BrandC,XS,Red,Striped,Denim,58.5,10
4412,1038,2024-01-26,2137,Pants,Shorts,BrandC,XS,Pink,Checked,Silk,57.01,10
4413,1049,2024-05-26,2098,Shirt,Formal,BrandE,M,Black,Printed,Denim,24.85,5
4414,1061,2024-08-09,2279,Jacket,Denim,BrandE,M,Black,Checked,Cotton,63.66,15
4415,1038,2024-05-18,2475,Shirt,Formal,BrandA,M,Yellow,Printed,Wool,50.41,5
4416,1001,2024-11-08,2520,Shirt,Formal,BrandD,M,Yellow,Striped,Wool,44.51,0
4417,1089,2024-04-17,2970,Shirt,Formal,BrandE,S,Green,Striped,Wool,21.36,0
4418,1082,2024-07-06,2729,Pants,Chinos,BrandD,M,Yellow,Solid,Denim,57.02,0
4419,1069,2024-10-26,2212,Dress,Casual,BrandC,M,Green,Solid,Silk,47.69,0
4420,1057,2024-04-05,2783,Dress,Casual,BrandE,XL,White,Solid,Silk,72.58,15
4421,1023,2024-01-15,2016,Pants,Shorts,BrandA,XL,Yellow,Striped,Wool,48.38,10
4422,1093,2024-06-08,2450,Skirt,Maxi,BrandA,XS,Yellow,Striped,Polyester,38.84,20
4423,1059,2024-11-15,2452,Jacket,Leather,BrandC,S,Green,Checked,Polyester,66.2,15
4424,1011,2024-09-30,2762,Pants,Shorts,BrandB,S,Yellow,Printed,Cotton,60.95,15
4425,1042,2024-03-12,2940,Pants,Jeans,BrandC,XS,Green,Checked,Cotton,37.17,20
4426,1018,2024-08-27,2009,Pants,Chinos,BrandB,L,Yellow,Checked,Wool,29.0,20
4427,1069,2024-05-17,2174,Dress,Party,BrandD,XS,Red,Checked,Silk,89.53,20
4428,1082,2024-08-05,2461,Pants,Jeans,BrandB,XL,Black,Striped,Cotton,25.18,10
4429,1007,2024-08-16,2033,Shirt,Formal,BrandB,S,Pink,Striped,Polyester,34.74,0
4430,1036,2024-04-29,2455,Shirt,Casual,BrandD,S,White,Checked,Wool,34.91,0
4431,1055,2024-12-02,2728,Skirt,Maxi,BrandC,S,Pink,Solid,Denim,40.87,20
4432,1006,2024-02-22,2176,Jacket,Winter,BrandE,XL,Red,Solid,Silk,137.65,0
4433,1097,2024-11-21,2107,Dress,Casual,BrandB,XL,White,Printed,Silk,73.96,0
4434,1048,2024-08-20,2812,Jacket,Winter,BrandB,XS,Blue,Checked,Silk,89.72,20
4435,1001,2024-04-24,2761,Jacket,Leather,BrandE,XS,Green,Solid,Polyester,77.68,20
4436,1077,2024-08-15,2081,Pants,Jeans,BrandB,L,Pink,Striped,Cotton,31.38,15
4437,1057,2024-06-15,2150,Dress,Casual,BrandE,L,Blue,Striped,Polyester,50.56,10
4438,1080,2024-10-11,2565,Pants,Shorts,BrandA,L,Blue,Printed,Cotton,45.86,20
4439,1076,2024-03-11,2107,Skirt,Mini,BrandC,XL,Green,Checked,Polyester,32.84,0
4440,1088,2024-06-30,2168,Dress,Party,BrandA,XL,Yellow,Checked,Polyester,84.04,10
4441,1027,2024-06-21,2469,Dress,Party,BrandA,M,White,Checked,Denim,39.17,10
4442,1014,2024-07-12,2433,Dress,Evening,BrandA,S,Red,Printed,Denim,35.04,5
4443,1067,2024-11-08,2254,Jacket,Leather,BrandD,S,Blue,Checked,Wool,77.87,5
4444,1049,2024-07-28,2774,Skirt,Maxi,BrandC,L,White,Solid,Cotton,21.51,10
4445,1065,2024-01-28,2355,Jacket,Leather,BrandA,S,Yellow,Printed,Polyester,139.05,20
4446,1005,2024-02-17,2468,Pants,Chinos,BrandA,L,White,Printed,Cotton,27.66,10
4447,1032,2024-10-03,2245,Shirt,Casual,BrandE,M,White,Checked,Wool,39.89,20
4448,1001,2024-08-08,2200,Shirt,Casual,BrandA,XL,Black,Striped,Cotton,47.22,15
4449,1035,2024-02-21,2529,Shirt,Casual,BrandC,M,Black,Printed,Polyester,37.3,5
4450,1054,2024-02-28,2028,Shirt,Casual,BrandC,L,Green,Printed,Cotton,48.84,0
4451,1081,2024-12-24,2209,Jacket,Leather,BrandD,L,White,Printed,Silk,129.97,5
4452,1089,2024-07-08,2632,Shirt,Formal,BrandC,L,Green,Striped,Polyester,48.93,20
4453,1083,2024-10-27,2249,Pants,Shorts,BrandC,XL,Yellow,Striped,Cotton,29.05,20
4454,1100,2024-07-11,2470,Skirt,Midi,BrandA,L,Green,Checked,Polyester,30.88,20
4455,1068,2024-11-15,2447,Dress,Party,BrandD,L,Yellow,Printed,Wool,90.26,10
4456,1088,2024-09-25,2596,Shirt,Formal,BrandB,XS,Blue,Striped,Wool,43.68,0
4457,1034,2024-11-04,2460,Skirt,Maxi,BrandB,XS,Yellow,Solid,Silk,34.36,15
4458,1038,2024-12-20,2010,Shirt,Casual,BrandC,S,Red,Solid,Cotton,56.42,10
4459,1091,2024-09-02,2787,Jacket,Leather,BrandD,S,Yellow,Printed,Wool,69.09,15
4460,1037,2024-06-02,2133,Pants,Jeans,BrandD,XL,Blue,Striped,Wool,43.03,15
4461,1035,2024-09-22,2706,Shirt,Formal,BrandD,L,Pink,Checked,Silk,59.3,15
4462,1069,2024-08-03,2987,Jacket,Leather,BrandB,XS,Yellow,Printed,Cotton,109.56,0
4463,1029,2024-08-14,2002,Skirt,Mini,BrandA,L,Red,Striped,Denim,20.94,10
4464,1023,2024-03-27,2116,Jacket,Leather,BrandB,L,Pink,Checked,Wool,87.69,0
4465,1015,2024-03-12,2979,Dress,Evening,BrandB,S,Blue,Printed,Silk,85.49,20
4466,1067,2024-05-27,2126,Shirt,Casual,BrandC,M,Green,Solid,Wool,58.47,5
4467,1047,2024-03-13,2465,Shirt,Casual,BrandB,L,Blue,Solid,Wool,59.87,15
4468,1021,2024-06-28,2716,Jacket,Winter,BrandC,S,Pink,Checked,Silk,63.06,10
4469,1020,2024-07-21,2249,Skirt,Maxi,BrandA,XS,Black,Printed,Polyester,27.5,0
4470,1025,2024-12-20,2580,Jacket,Winter,BrandB,L,Red,Printed,Polyester,118.57,10
4471,1005,2024-04-10,2954,Pants,Shorts,BrandB,XL,Black,Printed,Wool,37.64,0
4472,1074,2024-08-21,2268,Skirt,Maxi,BrandA,M,Blue,Checked,Cotton,39.26,15
4473,1008,2024-12-12,2096,Pants,Chinos,BrandD,S,Red,Striped,Cotton,63.28,15
4474,1099,2024-01-20,2316,Skirt,Mini,BrandC,XS,White,Solid,Polyester,49.85,20
4475,1053,2024-12-07,2084,Skirt,Mini,BrandE,L,Black,Solid,Cotton,26.73,10
4476,1098,2024-09-12,2555,Pants,Jeans,BrandB,XS,Green,Striped,Wool,27.46,5
4477,1091,2024-09-30,2886,Dress,Casual,BrandE,S,Blue,Checked,Polyester,46.47,10
4478,1005,2024-05-22,2869,Dress,Evening,BrandC,XL,Red,Printed,Polyester,45.16,20
4479,1045,2024-10-02,2758,Pants,Chinos,BrandC,S,Green,Solid,Wool,57.44,15
4480,1001,2024-08-18,2000,Jacket,Winter,BrandD,XS,Black,Solid,Wool,98.15,20
4481,1068,2024-10-25,2556,Jacket,Denim,BrandD,XS,Green,Checked,Denim,117.4,20
4482,1096,2024-11-14,2863,Jacket,Winter,BrandC,XL,Pink,Striped,Silk,97.47,0
4483,1045,2024-10-07,2522,Pants,Shorts,BrandB,XL,White,Solid,Denim,27.14,10
4484,1073,2024-02-24,2454,Skirt,Maxi,BrandC,S,Blue,Striped,Wool,34.38,0
4485,1090,2024-02-25,2675,Skirt,Mini,BrandB,L,White,Checked,Polyester,41.87,10
4486,1021,2024-04-02,2200,Jacket,Winter,BrandE,S,Red,Solid,Cotton,135.27,0
4487,1094,2024-07-28,2603,Jacket,Leather,BrandE,S,White,Printed,Wool,119.1,0
4488,1066,2024-04-16,2177,Dress,Party,BrandA,L,Black,Striped,Wool,46.33,5
4489,1097,2024-01-29,2775,Dress,Casual,BrandD,XL,Green,Printed,Cotton,45.85,10
4490,1070,2024-06-19,2592,Pants,Shorts,BrandC,XL,White,Solid,Polyester,35.24,10
4491,1097,2024-08-23,2068,Skirt,Maxi,BrandA,XS,Green,Printed,Denim,36.51,20
4492,1027,2024-09-10,2468,Dress,Evening,BrandA,M,Blue,Solid,Silk,56.05,15
4493,1046,2024-10-13,2607,Dress,Casual,BrandA,S,Yellow,Solid,Cotton,40.58,5
4494,1021,2024-01-16,2896,Dress,Party,BrandA,S,Red,Solid,Denim,65.95,5
4495,1008,2024-02-15,2978,Shirt,Formal,BrandC,XL,Pink,Checked,Wool,30.72,0
4496,1096,2024-12-20,2682,Shirt,Casual,BrandC,XS,Yellow,Striped,Polyester,55.76,5
4497,1089,2024-03-30,2871,Dress,Party,BrandD,XL,Green,Striped,Polyester,52.59,20
4498,1005,2024-05-15,2085,Pants,Jeans,BrandB,L,Red,Solid,Denim,52.38,20
4499,1094,2024-06-13,2108,Skirt,Mini,BrandA,XL,White,Printed,Wool,48.96,20
4500,1027,2024-03-18,2995,Pants,Shorts,BrandE,L,Red,Striped,Denim,42.33,15
4501,1092,2024-01-03,2884,Pants,Jeans,BrandC,XS,Red,Striped,Wool,40.29,10
4502,1016,2024-04-18,2895,Dress,Casual,BrandE,M,Green,Striped,Wool,92.6,10
4503,1028,2024-04-24,2344,Skirt,Midi,BrandD,XS,Yellow,Striped,Wool,49.07,15
4504,1038,2024-03-10,2193,Skirt,Maxi,BrandB,S,Yellow,Checked,Cotton,45.06,20
4505,1038,2024-09-02,2612,Jacket,Winter,BrandC,XS,Blue,Striped,Wool,137.02,0
4506,1038,2024-12-07,2413,Skirt,Maxi,BrandD,S,Blue,Solid,Cotton,40.65,5
4507,1044,2024-11-28,2000,Jacket,Leather,BrandD,S,Blue,Solid,Wool,142.0,10
4508,1005,2024-08-23,2256,Shirt,Casual,BrandC,XL,White,Printed,Cotton,22.49,20
4509,1088,2024-03-31,2648,Dress,Evening,BrandB,M,Black,Printed,Cotton,94.13,10
4510,1070,2024-03-15,2251,Pants,Jeans,BrandE,M,Pink,Striped,Cotton,56.49,15
4511,1069,2024-08-13,2544,Pants,Chinos,BrandD,S,Pink,Printed,Polyester,30.35,5
4512,1037,2024-01-29,2625,Dress,Evening,BrandB,XL,Black,Striped,Cotton,72.3,5
4513,1091,2024-12-08,2244,Skirt,Midi,BrandA,S,Yellow,Solid,Silk,36.67,0
4514,1063,2024-10-29,2019,Dress,Evening,BrandC,S,Green,Checked,Cotton,81.51,20
4515,1054,2024-12-08,2047,Dress,Evening,BrandD,XS,Red,Printed,Wool,33.92,5
4516,1040,2024-11-06,2202,Jacket,Leather,BrandC,XS,Pink,Checked,Polyester,114.88,15
4517,1009,2024-10-19,2827,Jacket,Denim,BrandE,XL,Green,Solid,Wool,81.06,20
4518,1067,2024-09-15,2490,Pants,Chinos,BrandB,XS,White,Striped,Polyester,32.47,15
4519,1099,2024-02-21,2213,Jacket,Winter,BrandD,XL,Pink,Checked,Cotton,69.02,0
4520,1035,2024-06-16,2238,Pants,Jeans,BrandA,S,Pink,Checked,Wool,45.85,0
4521,1093,2024-01-21,2674,Shirt,Formal,BrandC,XL,Pink,Striped,Wool,38.8,10
4522,1069,2024-11-29,2336,Jacket,Denim,BrandB,XL,Pink,Checked,Denim,120.75,0
4523,1011,2024-03-27,2378,Pants,Jeans,BrandB,XS,Red,Checked,Denim,68.96,20
4524,1000,2024-09-19,2868,Dress,Evening,BrandB,XL,White,Checked,Cotton,90.8,15
4525,1064,2024-10-22,2722,Shirt,Formal,BrandE,L,Black,Printed,Silk,27.61,0
4526,1083,2024-08-28,2311,Skirt,Mini,BrandB,XS,Green,Printed,Polyester,29.95,10
4527,1021,2024-08-25,2422,Pants,Shorts,BrandC,XL,Red,Printed,Silk,58.76,10
4528,1091,2024-04-21,2168,Shirt,Casual,BrandC,L,Blue,Striped,Wool,39.83,10
4529,1099,2024-04-08,2631,Dress,Casual,BrandD,M,Pink,Printed,Wool,86.56,15
4530,1055,2024-08-02,2111,Dress,Casual,BrandA,S,Pink,Printed,Polyester,74.26,20
4531,1060,2024-08-18,2722,Jacket,Leather,BrandA,M,Blue,Checked,Wool,117.09,10
4532,1026,2024-01-16,2181,Skirt,Mini,BrandE,M,Red,Checked,Denim,29.16,0
4533,1067,2024-06-06,2744,Jacket,Leather,BrandD,S,Yellow,Solid,Cotton,62.7,5
4534,1053,2024-11-13,2375,Pants,Shorts,BrandB,S,Pink,Solid,Denim,25.61,10
4535,1046,2024-01-28,2346,Pants,Chinos,BrandC,M,Pink,Solid,Wool,68.23,0
4536,1041,2024-05-24,2738,Jacket,Leather,BrandB,XS,White,Printed,Denim,120.85,10
4537,1094,2024-11-19,2126,Shirt,Casual,BrandA,L,Blue,Checked,Polyester,50.6,20
4538,1001,2024-11-28,2790,Shirt,Casual,BrandA,XL,Blue,Striped,Wool,47.59,0
4539,1098,2024-07-17,2406,Dress,Party,BrandC,M,Yellow,Striped,Cotton,58.76,10
4540,1058,2024-01-17,2820,Pants,Shorts,BrandC,L,Green,Striped,Wool,31.64,15
4541,1049,2024-02-07,2150,Pants,Jeans,BrandD,M,Black,Solid,Silk,61.85,5
4542,1057,2024-01-24,2104,Dress,Party,BrandD,XL,Yellow,Striped,Wool,89.92,20
4543,1040,2024-06-08,2866,Pants,Shorts,BrandA,M,Black,Striped,Silk,68.38,15
4544,1007,2024-11-06,2969,Skirt,Maxi,BrandB,XS,Blue,Printed,Cotton,42.54,10
4545,1049,2024-09-19,2930,Jacket,Leather,BrandB,L,Green,Checked,Denim,98.52,10
4546,1059,2024-09-24,2654,Pants,Chinos,BrandD,M,Green,Solid,Silk,36.92,5
4547,1079,2024-01-21,2959,Skirt,Mini,BrandB,L,Red,Checked,Wool,43.51,15
4548,1072,2024-02-03,2034,Dress,Evening,BrandC,XS,Pink,Striped,Wool,94.24,15
4549,1001,2024-11-05,2856,Jacket,Denim,BrandA,S,Black,Solid,Denim,66.81,5
4550,1082,2024-07-20,2038,Shirt,Formal,BrandA,XL,Green,Printed,Wool,20.7,20
4551,1031,2024-08-25,2489,Dress,Evening,BrandE,S,Red,Checked,Cotton,67.12,20
4552,1058,2024-08-17,2430,Jacket,Leather,BrandC,S,White,Printed,Cotton,130.68,20
4553,1014,2024-02-02,2073,Jacket,Denim,BrandC,XS,Pink,Solid,Cotton,141.94,15
4554,1089,2024-05-01,2758,Pants,Shorts,BrandA,XL,Pink,Checked,Polyester,29.19,15
4555,1083,2024-07-25,2088,Jacket,Winter,BrandA,M,Blue,Solid,Cotton,133.53,15
4556,1007,2024-03-03,2776,Shirt,Formal,BrandB,M,Black,Checked,Silk,44.21,20
4557,1072,2024-02-06,2069,Pants,Shorts,BrandC,XL,Red,Striped,Polyester,51.39,0
4558,1022,2024-04-27,2639,Shirt,Formal,BrandC,XL,Yellow,Printed,Wool,47.05,0
4559,1021,2024-03-22,2264,Dress,Evening,BrandB,XL,Green,Solid,Silk,52.78,20
4560,1058,2024-10-12,2328,Dress,Casual,BrandB,XS,Green,Solid,Silk,70.67,0
4561,1025,2024-06-14,2715,Dress,Evening,BrandD,S,Yellow,Printed,Denim,41.46,15
4562,1061,2024-05-01,2926,Shirt,Casual,BrandD,S,Black,Checked,Wool,46.83,10
4563,1022,2024-06-07,2666,Shirt,Casual,BrandC,XS,Black,Printed,Wool,30.06,10
4564,1005,2024-03-19,2977,Pants,Chinos,BrandD,L,White,Checked,Denim,67.64,0
4565,1092,2024-04-15,2368,Dress,Casual,BrandD,L,Pink,Striped,Polyester,32.3,15
4566,1079,2024-12-22,2920,Dress,Casual,BrandE,XL,Red,Printed,Wool,62.77,0
4567,1030,2024-01-15,2348,Jacket,Leather,BrandD,XS,Yellow,Checked,Wool,107.96,15
4568,1095,2024-10-20,2062,Jacket,Denim,BrandB,XL,Blue,Solid,Denim,113.41,20
4569,1021,2024-03-06,2922,Shirt,Casual,BrandE,XL,Black,Solid,Polyester,55.68,10
4570,1055,2024-11-02,2838,Pants,Shorts,BrandA,L,Red,Striped,Denim,31.3,15
4571,1006,2024-01-15,2450,Shirt,Casual,BrandA,L,Green,Solid,Denim,39.03,20
4572,1080,2024-02-07,2751,Skirt,Midi,BrandA,XS,Pink,Solid,Denim,40.99,5
4573,1004,2024-05-05,2586,Shirt,Casual,BrandB,S,Blue,Striped,Silk,38.14,15
4574,1044,2024-06-18,2695,Shirt,Casual,BrandD,S,Red,Checked,Silk,30.13,15
4575,1048,2024-08-16,2529,Dress,Evening,BrandB,M,White,Solid,Wool,47.01,10
4576,1053,2024-09-23,2442,Skirt,Maxi,BrandB,XL,Yellow,Solid,Polyester,37.59,15
4577,1079,2024-12-12,2682,Shirt,Casual,BrandD,XL,Black,Striped,Wool,38.91,15
4578,1010,2024-01-08,2881,Pants,Chinos,BrandA,M,Red,Printed,Cotton,34.63,20
4579,1071,2024-10-29,2813,Jacket,Leather,BrandB,S,White,Printed,Cotton,54.41,20
4580,1019,2024-10-06,2445,Jacket,Winter,BrandE,XS,Red,Checked,Wool,79.04,0
4581,1090,2024-01-29,2870,Pants,Chinos,BrandD,L,Pink,Printed,Cotton,64.05,20
4582,1085,2024-12-05,2340,Jacket,Denim,BrandB,M,Blue,Striped,Cotton,120.12,10
4583,1030,2024-02-21,2532,Shirt,Casual,BrandB,S,Yellow,Checked,Wool,57.7,10
4584,1094,2024-06-20,2219,Skirt,Maxi,BrandE,S,Yellow,Striped,Wool,28.26,10
4585,1024,2024-12-26,2161,Pants,Jeans,BrandC,S,White,Solid,Silk,34.43,0
4586,1023,2024-08-12,2688,Jacket,Leather,BrandE,L,Green,Striped,Polyester,68.46,0
4587,1093,2024-10-02,2865,Dress,Evening,BrandD,XL,Blue,Solid,Polyester,95.1,5
4588,1039,2024-09-21,2290,Shirt,Casual,BrandD,M,Pink,Solid,Denim,57.5,0
4589,1002,2024-02-25,2897,Skirt,Mini,BrandE,S,Yellow,Solid,Wool,44.22,5
4590,1042,2024-11-22,2134,Skirt,Mini,BrandB,XS,Green,Checked,Silk,42.65,15
4591,1040,2024-09-06,2260,Shirt,Casual,BrandC,M,Black,Solid,Silk,39.98,0
4592,1012,2024-10-28,2764,Shirt,Formal,BrandA,XL,Blue,Striped,Wool,32.64,10
4593,1030,2024-09-17,2450,Dress,Evening,BrandD,XS,Black,Striped,Cotton,36.44,20
4594,1017,2024-03-11,2505,Pants,Shorts,BrandD,M,Black,Solid,Denim,36.55,5
4595,1059,2024-05-18,2699,Dress,Evening,BrandB,M,Pink,Striped,Polyester,58.03,0
4596,1100,2024-01-06,2697,Shirt,Casual,BrandA,M,Yellow,Printed,Cotton,20.74,15
4597,1041,2024-04-07,2904,Pants,Chinos,BrandA,L,Green,Checked,Denim,31.32,15
4598,1065,2024-12-10,2982,Pants,Shorts,BrandE,XL,Blue,Printed,Wool,35.86,0
4599,1100,2024-10-03,2551,Jacket,Winter,BrandB,XL,Yellow,Striped,Wool,85.94,10
4600,1089,2024-06-19,2566,Pants,Chinos,BrandD,M,White,Checked,Polyester,59.18,20
4601,1086,2024-02-02,2041,Pants,Chinos,BrandC,XL,White,Checked,Silk,36.09,0
4602,1072,2024-08-17,2379,Dress,Evening,BrandC,L,Yellow,Checked,Cotton,94.76,15
4603,1057,2024-07-25,2875,Dress,Casual,BrandC,L,Pink,Printed,Silk,70.65,20
4604,1000,2024-10-30,2411,Pants,Chinos,BrandD,M,Blue,Solid,Denim,30.66,20
4605,1007,2024-12-22,2864,Dress,Party,BrandE,XS,Yellow,Printed,Polyester,77.22,15
4606,1087,2024-12-20,2217,Skirt,Maxi,BrandD,XS,Black,Printed,Denim,39.49,15
4607,1076,2024-06-04,2861,Skirt,Mini,BrandD,XL,White,Solid,Silk,38.5,5
4608,1067,2024-10-30,2969,Skirt,Mini,BrandC,XL,White,Solid,Silk,27.38,5
4609,1095,2024-01-19,2035,Dress,Party,BrandB,L,Blue,Solid,Polyester,53.15,10
4610,1011,2024-11-29,2583,Skirt,Midi,BrandD,XL,Green,Solid,Polyester,40.37,10
4611,1043,2024-08-29,2196,Pants,Chinos,BrandC,L,Black,Striped,Cotton,57.45,10
4612,1001,2024-08-03,2334,Dress,Evening,BrandD,S,Red,Striped,Silk,91.61,0
4613,1002,2024-03-31,2372,Pants,Chinos,BrandC,M,Black,Printed,Polyester,55.84,20
4614,1058,2024-12-17,2571,Pants,Jeans,BrandC,XL,Green,Checked,Silk,27.78,5
4615,1062,2024-03-18,2921,Skirt,Mini,BrandD,M,White,Striped,Silk,33.73,0
4616,1035,2024-05-30,2883,Skirt,Mini,BrandE,XS,Yellow,Solid,Wool,36.37,5
4617,1048,2024-09-09,2127,Pants,Chinos,BrandD,M,Blue,Striped,Denim,67.64,20
4618,1052,2024-09-04,2274,Skirt,Midi,BrandB,L,Yellow,Solid,Silk,34.44,10
4619,1031,2024-03-04,2626,Shirt,Casual,BrandD,XL,Red,Striped,Silk,39.87,20
4620,1056,2024-12-25,2701,Jacket,Leather,BrandA,L,Green,Solid,Polyester,142.98,10
4621,1047,2024-07-07,2482,Dress,Party,BrandC,XL,Red,Checked,Silk,63.99,20
4622,1018,2024-01-26,2932,Pants,Shorts,BrandC,S,Pink,Solid,Polyester,60.11,20
4623,1076,2024-10-23,2255,Pants,Jeans,BrandA,M,Yellow,Striped,Cotton,32.21,15
4624,1013,2024-08-01,2010,Pants,Shorts,BrandE,M,White,Printed,Denim,60.9,20
4625,1023,2024-09-30,2957,Jacket,Denim,BrandE,L,Green,Printed,Wool,78.25,15
4626,1074,2024-02-08,2785,Shirt,Casual,BrandB,L,White,Striped,Denim,33.07,0
4627,1055,2024-11-13,2904,Pants,Shorts,BrandA,M,Blue,Solid,Silk,39.33,15
4628,1067,2024-06-23,2173,Pants,Chinos,BrandC,S,Blue,Printed,Wool,52.26,5
4629,1071,2024-03-20,2733,Dress,Casual,BrandB,L,White,Striped,Cotton,83.15,5
4630,1044,2024-04-28,2657,Dress,Casual,BrandD,XL,Red,Solid,Wool,74.23,10
4631,1024,2024-11-22,2183,Skirt,Maxi,BrandC,L,Pink,Printed,Wool,48.78,15
4632,1054,2024-01-16,2330,Dress,Evening,BrandE,XS,Red,Striped,Silk,40.49,0
4633,1088,2024-05-27,2622,Pants,Jeans,BrandA,S,Pink,Printed,Wool,36.6,5
4634,1049,2024-12-05,2265,Pants,Chinos,BrandA,XS,White,Solid,Silk,30.79,20
4635,1000,2024-11-13,2879,Shirt,Formal,BrandE,XL,Green,Printed,Silk,45.55,10
